0	J’ai prit du Xanax entre amis et je ne pense plus à rien
0	@username Elle va ressortir médicamentée de l'hp sous prozac, limite j'ai de la peine pour elle. Je justifie pas son geste mais la go elle s'est excusée et les gens l'ont mis à terre limite sous terre, personne n'est parfait pas la peine de faire les grands moralisateurs, peace all.
0	Ils ont tous des belles histoires à raconter du style "Ma mère est décédée récemment"     #Prozac  #AffaireConclue
0	J'ai pris un Xanax le samedi à 12H. À 15H, à la salle de sport, j'ai jamais eu aussi d'énergie de toute ma vie... J'ai enchaîné les dips comme jamais. link
0	j’ai juré elle abuse faut une ventoline pour lire son tweet link
0	@username Effexor XR
0	mon père il vient dme filer de la cortisone c le stade au dessus de la ventoline la wsh adieu tout le monde
0	Je repose ça là. Ça en dit long sur le sérieux de l’#AFIS. #Levothyrox #glyphosate #Lyme. Poke @username link
0	@username je trouve monsieur Schneider un tantinet agressif. Avez-vous du Xanax à lui donner?
1	Vous vous rappelez de ce tweet? En fait la Venlafaxine (mon traitement) créer une hypersensibilité à la caféine et j'avais oublié, ça fait qu'une heure que je vais mieux donc ça faisait 5 HEURES que mon corps était en angoisse/tachycardie  
1	@username @username @username Il a juste créé une addiction au xanax qu’il aille se faire foutre
0	PPPPPTTDDRR Même Les Charos Ils Ken Pas Les Prostitué(e)s Je Pleure Comme Elles Sont Contaminées Elles Sont Piquées A La Morphine et Les Charognards Peuvent Pas Les Devorer Satan S’En Occupe
0	@username @username @username @username Je pense que ça fait 100 ans qu’il ne joue plus, et qu’il faut lui laisser le temps. Si tu vas voir le Melo Monday, tu verras qu’il a signé presque du jour au lendemain. Laissez le revenir ! Wesh il a même pas le droit à un coup de ventoline. Vous êtes des DETRAQUEURS !
0	Il est injuste qu'une préposée au privé doive distribuer la médication et donner certaines injections en ayant suivi dans bien des cas une seule journée de formation. Le but étant les économies pour le gestionnaire. Au public il est interdit de donner ne serait-ce qu'un Tylenol.
0	J'en ai marreee moiiii, sinop nik toi sah jtm pas, t bg mais jtm pas pelo link
1	@username De rien   oui effectivement c'est triste à dire mais on apprend à vivre avec. Ah oui le xanax je connais, j'ai du en prendre pendant un moment mais j'ai du arrêter... je devenais accro et ça me shootait trop...
0	La LU UpGrade officielle est composé de:  @username Support / Proxy @username Capitaine LIG et Hard breacher/ BP  @username Support / BP @username Entry fragger / roamer @username Flex / proxy Et notre PU LoSeC. link
0	Itw N Authier dans @username sur #cannabis à visée thérapeutique: “Aucun autre médicament en France ne sera prescrit avec autant de précautions. Il sera plus compliqué de prescrire du cannabis thérapeutique que de la morphine” link
0	@username Onfi Demaci
0	@username zéro viagra     
0	ça me propose des sorties xanax je suis dépassée mdrr
1	1 variation de l'absorption-diffusion de la lévothyroxine du nouveau #Levothyrox constituerait 1 stress physiologique perturbant l'équilibre thyroïdien. Cela expliquerait la fréquence des symptômes, y compris à bilan thyroïdien normal. link
0	#Levothyrox : «On ne sait toujours pas pourquoi les gens ont été aussi malades», Le Parisien : link
0	J'ai l'impression de regarder un épisode de Demain Nous Appartient tourné sous Prozac  #LeBazarDeLaCharité
0	J’avez rendez-vous avec mon psy prescriteur pour mon Xanax mais c’est de l’Abifay qu’il m’a prescrit : il pense que je suis schizophrène
1	(PS : xanax,  pas facile de s'en débarrasser, mais 18 mois c'est par exp.,  je le crois, un délai très normal, dc bravo)
0	@username @username j'ai laissé 2h un tweet à la fin du thread laissant ton @ en attendant une réponse de ta part quand même, voyant aucune réponse j'ai supprimé le tweet en pensant que t'avais (ou pas) Ray Charles mais bon pas grave dans tous les cas tu passes pour un con avec ton histoire de xanax
0	@username Rien à voir, crise d'angoisse, je suis sous Xanax   ️
0	A ne lire que si on est un indéboulonnable positiviste, un j'membalec confirmé, un socialiste dogmatique (pléonasme) ou un macroniste touché par la Lumière. Pour les autres, prévoir une tisane, 2 Valium et de la Ventoline... link
0	Le dernier épisode de notre podcast est sorti hier !  On y parle de #LaBelleEpoque, du dernier album de @username et de #LaMachinedeTuring.  Gardez la pêche    #IPFMimes  Episode 7 – Une Epoque, un Xanax et une Enigme épisode de Intégralement Pas Filmé link
0	@username la dernière fois j’ai pris du tramadol ça m’a assommée jss trop faible pr ce genre de médicaments  
0	@username @username Je prends la Fluoxetine pour la dépression à la base... peut-être pour ça qu'on est pas passé à autre chose
0	#Levothyrox #NoNocebo Les victimes de la nouvelle formule -si certaines ont la chance d'avoir trouvé aujourd'hui 1 alternative satisfaisante- gardent 1 traumatisme moral de ce déni de leurs souffrances. Primum Non Nocere - D'abord, ne pas nuire ? Raté. link
0	jv reprendre de la ventoline quand meme
0	@username Moi c'est par rapport à la Venlafaxine surtout !
0	@username @username @username Mdrrr je comprend pas pk tu es aussi méchant tu as un problème ac l’islam tt simplement détend toi y’a une forme de haine et de jalousie en toi prend un xanax et détend toi je t’invite à lire correctement
0	@username @username Teuteu. On mélange pas les deux. Le whisky ou le xanax ! Meme si je crois que vu ta/tes soucis.. ça risque rien  
1	J'ai un handicap qui m'empêche de conduire car il entraîne entre autre une mauvaise coordination et une impossibilité d'évaluer les distance...de plus je suis sous abilify qui est un médoc qui entraîne des somnolences ... ton validisme tu peut te le garder
1	Ca a l'air d'être un délire de truc.   Genre 0 absolument 0 effets secondaires , pas de tachycardie ou d'effets psychoactifs indésirables comme sur le ritalin / adderall link
0	@username Je suis sûr quand il chantait et qu'il a dû prendre de la ventoline il a dû être blasé un instant
0	@username oublie pas ta ventoline hein
0	@username @username en PLS elle cherche sa ventoline miskine cette punchline ça doit être dur à encaisser
0	@username C'est corélé avec le prozac. C'est l'éloge du suicide. C'est un comportement de lemming et de BOBAC. Serait-ce lié avec un génocide ?
0	@username Et puis septembre de cette année (j'ai 15 ans) j'ai eu fluoxetine (Prozac) mais on m'a fait arrêter donc j'ai plus rien et c'est l'enfer  
0	Comment #PurduePharma a mis en oeuvre un plan de communication pour désinformer sur la crise des #opioids engendrée par son produit vedette l'#OxyContin link
0	Jsuis outrée. Je suis en accident de travail depuis une semaine, l’hôpital m’a donne du tramadal pendant une semaine. Je vais renouveler l’arrêt chez mon généraliste et il me change le tramadol par du doliprane. Et me dit que ça va passer vite en 1semaine avec doliprane
0	j’ai envie de crever quelqu’un alors que c’est entièrement d’ma faute j’ai qu’a m’crever moi meme connasse t asthmatique tu pars pas avec ta ventoline et en plus tu tweet au lieu d’essayer de respirer convenablement ptite pute
0	Y a rien qui va dans cette video ou est ma ventoline ??
0	@username La demi-vie du xanax est longue (jusqu'à 28h je crois) et est + ou - aléatoire selon le métabolisme de la personne.... on peut pas raisonnablement te dire que c'est 100% safe de boire "quelques heures après la prise". Donc dans un monde idéal, bois sans prendre de xanax
0	LE DENI DE LA MORT ?: La metformine est un médicament courant, bon marché, et dont certains chercheurs soupçonnent qu’il pourrait avoir un effet positif global sur le vieillissement. Plusieurs essais sont en cours … @username link
1	Update très sérieux par pitié les gens qui ont de l’anxiété si votre médecin vous prescrit du xanax que ce soit en 0,25 ou 0,50 refusé on devient rapidement accro et ça n’arrête pas du tout l’anxiété ça l’empire à un point inimaginable (c un constat personnel)
0	@username C’est quoi ce Flo sous Xanax là
0	@username @username Que de vessie? Y a le reste aussi. Pub pour Fuca, Imodium, ...
0	La perte de confiance des citoyens. Les risques médicamenteux pendant la crise de la thalidomide en Allemagne de l’Ouest, 1962 link link
0	#Levothyrox Voix des malades ignorée, crise sanitaire amplifiée @username @username @username @username @username @username @username @username @username @username @username @username @username @username @username
0	#Axena : Outils de transition digitale Avec l’outil #XPPS votre parc est sous contrôle continu. Un gain de temps énorme pour le service informatique et pour les utilisateurs.  link  #Axena #Villeurbanne #Ain #Rhône link
0	@username Des chèvres. Le troupeau de chèvres le plus cher de la planète. Tous les ans le mm cirque... sérieux t’as pris ton prozac et ton rdv chez le psy? Parce que là ça va être compliqué  
1	bonjour a TOUS jai decouvert que je perdais la vue grace o PROZAC du coup je chouine et la reaction de mes proches cest FALLAIT PAS PRENDRE DANTIDEPRESSEURS PETASSE et je COMPRENDS VOTRE POINT DE VUE MAIS ALLEZ VOUS FAIRE FOUTRE SI VOUS LISEZ CA VOUS PREFEREZ QUE JE ME TUE OU QUO
0	Metformin Vente Libre Quebec | Meilleurs prix | Pharmacie Saint-raphaël link link
1	J’ai pris du xanax, j’ai archi sommeil mtn alors que j’ai un partiel dans une heure  
0	@username @username @username Met toi de la ventoline dans le fion
0	@username il me reste encore qq cpmes de prozac j'envoie inbox ou bien? Si tu continue avec les sao tu vas y laisser ta santé
0	Après mon rdv médical je vais bedave toute la journée vous êtes des oufs 2 xanax/j c pas assez
0	@username Un autre petit prozac peut être ......   
0	@username Tu veux du fun ?   Taille: 1m78 Pointure: 42 Signe: Taureau   Tatouages: 0 Piercings: 0  Couleurs favorite: Bleu - Noir - Violet Nourriture favorite: Pizzas .     Boisson favorite: Diabolo Menthe    Une corde et un Xanax svp
0	@username Ils vont te shooter au Xanax non ?  
0	@username mmh j’ai switche de la fluoxetine à la sertraline y a genre 1 an et demi, et la déréalisation s’est archi pas calmée, et les effets secondaires ont été mille fois plus violents au début
0	@username @username Le sildenafil est dangereux pour les jeunes et surtout les enfants, en Belgique c’est direct urgence
1	jvois le Prozac ça provoque des pertes de l’appétit chez tlm jsuis la seule a qui ça fait le contraire ? je mange à longueur de journée c’est même plus de la boulimie là
0	Mardi j'ai examen et ça va faire un an que j'ai fait la crise la plus grave de mon passé d'épileptique. Une crise tonico-cloniques avec 16 périodes convulsives, Rivotril toute la nuit et réanimation puis soins de suite après un déficit moteur. Un an après, 4 mois sans crise.
0	Bon, j’ai acheté du valium. Je n’ai plus rien à la maison, ni subutex, ni tramadol, ni weed.
0	@username Mdr Xanax ce btrd
0	@username Chill man...ils ont du vécus un passé..#xanax..
0	@username @username @username XANAX TU VAS ENCORE ÉCRIRE UN TRUC EN 120 TWEETS
0	Je supporte pas de voir ta gueule de robot thalidomide.
1	@username @username @username @username De mon expérience de patiente, le Laroxyl est horrible. J'avais horriblement mal aux yeux tellement ça les a desséché. Le Cymbalta a des effets anticholinergiques bien moins pire.  Enfin je suppose que les patients à sécheresse oculaire sévère sont rares donc c'est pas grave .
0	@username @username Je suis  déjà restée plus d’une semaine  dans mon lit sans manger en faisant que de pleurer et là seule fois où je buvais c’était pour du xanax, mais bon là depression c cool on écoute du lana del rey et on fume des vogue/ mais nptk vous sérieusement
0	@username Quand j'ai écouté xanax Damage la première fois j'avais les larmes
0	LEVOTHYROX 125 : rupture de stock dans les pharmacies !  link via @username
1	ptdr ma mère qui s'inquiète de mon manque d'équilibre comment lui dire que le pb c pas l'alcool mais le xanax
0	ils m’ont injecté une sorte de morphine je me sens si faible mdr je mets 4 minute à écrire ce tweet
0	 ️ Lamotrigine (Lamictal° ou autre) : prévenir les effets indésirables cutanés graves Lire la suite  ️ link #IDEL #médicaments #infirmiers #infirmière link
0	@username @username Et ça vient me bloquer, communauté de baltringue et de fragile. Obligé de prendre du xanax pour sortir de sa chambre et ça vient parler de douleur.
0	@username Peut-être même que mes lèvres peuvent faire office de ventoline.
0	« Tu te fâchais quand on perdais les flammes » ramenez moi ma ventoline svp link
1	(RT please)  Dites  Les personnes sous Lamictal Ça vous arrive d'avoir des hallucinations ?   Non parce que ça fait deux fois que je me réveille en sursaut en hurlant pour la même hallucination à base d'une de mes pures phobies ^^^^^
0	GUESS WHAT mes cachets me rendent complètement stone mdr ça me tue j'ai plus besoin de boire de paix dieu Alprazolam est mon nouveau keum
1	La voisine ma passer de la codeine, j'ai dormi de 20h jusque midi
0	@username @username @username @username Résumer la médecine au viagra .... lisez d’abord l’AMM du Viagra link
0	Retrait des demandes d'AMM européennes de #Linhaliq et #Luxceptar #ciprofloxacine liposomale inhalée, #Kiadis rapport bénéfices-risques des deux produits négatif  link
0	J'ai mal au dos ouin ouin donnez moi du tramadol
0	@username Demande @username .(te moque pas j’ai enregistré il était 4h j’étais éclaté au Xanax )
0	@username @username @username @username @username @username @username Un gars qui parle de chattes à un gars qui se nourrit de viagra.   
0	Retour sur la nouvelle conf.. folie vidéo de DEVOLVER pour cet #E32019 link Que ça fait plaisir encore une fois ce coup de pied dans le monde hypocrite du jeu video. #DevolverDigitalE3 #Devolver #analyse #critique #levoxel link
0	@username en fait il faut nuancer. la crise d’angoisse peut déclencher une crise d’asthme, dans ce cas là la ventoline est utile.
0	Je marche comme un bandit alors j’ai ma ventoline dans ma poche
0	@username JE SUIS PAS TA VENTOLINE
1	depuis que j'ai arrêté deroxat pour effexor j'ai perdu 3 kilos sans rien foutre et en mangeant peut être mm +
0	@username je prends du xanax, c'est un médoc mdr
0	livraison discrète sur Wickr :plugpusherdaker  #paris86 #paris78 #paris3 #pontoise #nanterre #creteil #versailles #Saintdenis #week #beuh #shit #cocaine #evry #melun #laval #Angers #vannes #Brest #montauban #hash #thc #methamphetamine #pillules #xanax #cristal #visitparis #thc link
0	17/11/19 presque son anniversaire, xanax vient de mourir
0	qu’est-ce que je kifferais prendre du tramadol la
0	Ambiance "fais tourner la ventoline" à la maison depuis trois jours... À chaque nuit sa ou ses crises d asthme.... #mesmecs #asthme
0	LETTRE DE DEMANDE DE PERMISSION  Mr le Directeur General, Mn epoux avait lmigraine ce matin,et au lieu de prendre du Paracetamol il a pris un viagra accidentellement.Commela servante est ala maison,donc je ne pourrai pas venir travailler aujourd'hui.Cordialement votre secretraire
0	Bon parce que je dois aller voir ma GM à l:opital. La pauvre elle a été opérré et à eue des des complications. Alors bon ils faut pas que je m'énerve contre elle la pauvre, en plus elle est toute shooté à la morphine et elle mange que des compotes
0	@username "Smash dans un live Nintendo c'est comme du viagra" Platon
0	@username XANAX !
0	@username @username @username Alors le vioxx est efficace, inoffensif et utile car la médication a sauvé des millions de vie ?
0	@username @username "Vente de gros pulls, de parkas et de bottes chez Xanax !"
0	@username tu peut dire à t’a racli d’arrêter car j’ai perdu ma ventoline
0	@username Du coup votre médecin n’a pas encore augmenté les doses de Xanax? Non car arriver à associer pornophilie avec engagement contre l’homophobie , vous êtes à la fois pathétique mais tellement drôle   pauvre femme... que votre dieu finisse par avoir pitié de vous
0	"Crise #Levothyrox : ce que nous aurions pu apprendre" link
0	@username bilan lancé par mon collègue (je reprends le dossier ce jour) mais les urgences l’ont mis sous Eliquis avant donc je ne sais pas si le bilan de thrombophilie sera perturbé et en cas de SAPL on risque de taper à côté, non ?
0	Franchement la gabapentine c’est un médicament d’merde, j’ai arrêté et j’me sens déjà mieux
1	La quetiapine commence à faire effet lo Je commence a être stone
0	@username Met toit un doigts prend de la ventoline ça va aller   on ta appris a respirer apparemment on a besoins de le faire pour survivre et tu sais pas mdr on besoin aussi de se reproduire pour survivre omg qu'elle nouveautés casse ta mère avec ton patriarcat ça s'appelle la nature  
0	"Pour qu'un Laboratoire (Francais) reprenne la Formule de l'ancienne formule du #Levothyrox". Ce médicament est VITAL. Certains ne supportent pas les nouvelles alternatives. Merci  pour les malades de la Thyroïde. link
0	@username @username Les enfants d'enfants, c'était du naturel... mais ceux de maintenant là, y a trop d'ATTOTE et de viagra dans leurs hormones. C'est pr ça qu'ils sont si bruyants et surexcités. 
0	Présentation très intéressante du Dr Dussere sur le #baclofène @username link
0	vous voulez savoir à quel point ma santé mentale va mal?? ma psy vient de me prescrire du XANAX,,,,,
0	Supprimons le Viagra à Finkielkraut et donnons lui du Prozac en remplacement. Il ne bandera plus, sera beaucoup plus zen... nous et sa femme aussi d'ailleurs... #Finkielkraut #violencesfaitesauxfemmes link
0	@username Prévois la ventoline.
0	@username @username @username @username Hier on n avait plus d Olanzapine alors pour les ATB euh...   
0	Je veux limite me faire mettre une perfusion de lexomil/Prozac en intraveineuse comme ça no need for sex
1	@username @username @username Pourquoi? Perso je le préfère au tramadol qui pour moi est un truc vraiment merdique qui en plus fait criser. Ou j’utilise la codeine.
1	C'est même ces médocs qui peuvent te rendre psychotique. D'ailleurs moi j'ai eu une phase de psychose après avoir eu du risperdal.
0	@username Le Prozac et le Cognac ça rend cinglé.
1	@username Il me semble que la plupart doivent être prescrits par un médecin, et rendent dépendants. L effet n apparaît qu'au bout de plusieurs semaines.  Je prend 20 mg de Paroxetine.  Somnolence après prise, perte d'appétit et bleus faciles (inoffensifs). Effet de sevrage présents.
0	"l'affaire Levothyrox au coeur des autorités de santé, de son déclenchement en août 2017 à son départ de l'agence fin novembre 2018. Durant ces seize mois, il a été un témoin privilégié des multiples dysfonctionnements."  link
0	@username Effectivement,  quand je la vois je prends un prozac !
1	@username J'avais quasi tous les effets 2ndaires notés sur la notice et plus aucun effet. Pour la modafinil, dans la compo il y a du lactose et je suis intolérante (plaques qui grattent et diarrhée). Pour la ritanil, le neuro m'a fait arrêté car on aurait dit un zombi mourrant.
0	« 14 décès de patients sous Levothyrox ont été enregistrés dans la banque nationale de données recensant les effets secondaires en France » ad minima, minimum...  C'est mathématique !?!  link
0	"Xanax and chill" sera disponible dans une belle acrylique mauve pailletée   link
0	Harry Potter et le sildénafil.    (Pardon) link
0	@username @username @username @username @username Oui pareil pour moi  As-tu des sueurs froides la nuit? Et prends-tu du cymbalta s'il te plaît
0	@username Nan fais pas ça pour si peu, estime toi heureux de pas avoir eu les miens dans la salle d'attente, t'aurais demandé du Xanax au doc  
1	@username essaie daller voir un médecin, de lui demander des calmants, perso jai de l'alprazolam (sa stone un peu mais cest efficace, fin pas sur moi mais sur bcp de gens sue je connais ça l'est.) parle lui aussi de ta paranoïa et de plusieurs de tes peurs, et si possible,
0	@username @username @username @username Sur 200 coureur cette année 186 on de  ľasme mdr et prenne de la ventoline .vs etes naïf
0	C'est des ouf, ils ont failli me tuer et j'avais pas de ventoline
1	J'ai été accro à la morphine à 14 ans, j'ai subis plus de 20 anesthésies générales qui m'ont provoqué des troubles irreversibles de la mémoire POUR PASSER PREMS À DISNEY PARCE QUE : WHAT A TREAT #MonPrivilègeHandiPréféré link
0	j’ai besoin de ma ventoline
0	@username Tu tournes à quoi? Perso j ai fait laroxyl (15j pas d effet), neurontin 2mois jusqu'à dose max ça a ensuite duré 1 mois puis c est revenu et nos je tourne au Lyrica niveau dose je suis a +/-la moitié du max et pour l instant ça le fait (depuis 4 mois)
0	  [RÉCHAUFFEMENT CLIMATIQUE] Alerte canicule dans le bassin lyonnais avec un gros pic de chaleur au niveau du CA du laboratoire Boiron qui a déclenché le mode panique de niveau 4. Hydratez-vous bien pour compenser la transpiration, voire prenez un bon vieux Xanax allopathique. link
0	Novembre et décembre 2019, deux mois importants dans une actualité Levothyrox toujours aussi dense link
0	Un maire du Loiret veut distribuer du Viagra aux habitants pour les inciter à faire des bébés link
0	@username Si elle voit ce tweet force à toi j’ai de la ventoline si tu veux
1	Y’ a t’il des gens qui sont sous Fluoxetine et Zyprexa  (olanzapine)Je voudrais savoir si vous avez pris du poids ou si vous parvenez à aller au delà de cette sensation de faim constante   sans parler des tremblements et de la somnolence...
0	@username @username @username Pour du xanax elle aurait pu. Je comprends son raisonnement, à confier la prescription à ceux du corps médical qui te suivent de prêt régulièrement (ici ton médecin de droite) histoire d’évaluer l’efficacité ou non dudit xanax. Hésite pas à lui demander de prescrire la prochaine
0	@username T’es cinglé, quand j’avais eu mon opération je devais en prendre, même si j’avais un truc sa me fesait tournée la tête j’me sentais partir en étant allongé ! C’est de l’opioïde dedans (dérivé de la morphine)
0	La douleur d’un calcul urinaire je crois que c’est une des pires qui existe, surtout quand tu tolère mal la morphine per os. Je souhaite à personne de vivre ça ....  
0	@username @username Non il était asthmatique a un haut degré et la prise de ventoline trop souvent à provoquée un arrêt du coeur. Selon les médecins en 94
1	@username @username @username @username @username @username Oh non comme tu dit est le médecin m’a augmenté le duloxetine a 60 mg sa ma couché hier soir pour tout te dire je vient de me réveiller je me suis reposé dans mon lit
1	Bon bas voila fini le tramadol j ai une petite tension donc 5 Jours sous Perf repos dodo pas de sorti, pas de sex ...merci pour vos messages  
0	ne pas oublier que Poxel pourrait passer un nouveau partenariat sur l’imeglimine par exemple un GLP1 + imeglimine dans le meme cachou ou le januvia ! merck USA le fait bien januvia + metformine !
0	Est-ce que l’art, cinématographique ou autre, ne devrait pas servir à élever, plutôt qu’à présenter les zones les plus dysfonctionnelles de notre société ? Je vais au cinéma pour rêver, pas pour avoir une raison de recourir au Prozac!
0	Aaaah pic de stress *ventoline* Ma mère qui m'envoie: '' des choses à te dire '' link
0	@username @username Le principe de réalité du NNT. Des patients sous eliquis font quand même des TVP.
1	eclate sous xanax j’en tremble envie de crever dans mon sommeil
0	@username Qu’ils prennent du Prozac, ça passera ... en attendant nous on est au  chaud sous les tropiques       a plus de 30 degrés     
0	@username De la glace déjà sur la partie douloureuse . Puis un gel anti-inflammatoire ( Du Niflugel ou une pommade avec du diclofenac ) si la douleur persiste plus de 24H sans amélioration, une consultation pourra suivre
0	@username Tveux une prescription de xanax ?
0	ma musique elle est passer de eung freestyle à xanax ckoi sa
0	Livraison offerte #BaumeduTigre #Counterpain #Voltaren #AloeVera #PoCare link
0	Pourtant je leur dis toujours de prendre un xanax avant parce que le moment où je hurle « Ma France pays des droits de l’homme c’est aussi Notre France à tous » j’ai généralement deux trois gamins qui convulsent
1	J’invite les personnes m’insultant sur mon poids a prendre de la cortisone pendant 14 mois sur une hypothyroidie qui dure va et viens depuis 2011,des traitements medicaux variés, des carences et du cymbalta et a reussir a ne ps prendre de poids avant de m’insulter sur mon corps. link
0	@username Oxymore à toi seule ...  un petit prozac peut-etre ....  
0	Je viens de prendre un xanax pour arrêter de pleurer. Feel like a loser again.
1	@username Ah ouais... pcq je pense qu'il y a autre chose à donner à une étudiante que du xanax... parfois les psy ne réfléchissent pas plus que ça =/  Le xanax, je le prends entre 2 saisons car c'est là que ça devient très difficile pour moi.
0	@username Fais pas de fausse accusation aussi ton corps shooté au Xanax
0	@username @username @username Bonne idée ! Je vais prendre un Xanax et vous l’insérer dans le fondement. Ce sera toujours plus cocasse que votre humoriste en carton-pâte.
0	[Lifestylement incorrect] La blogueuse en carton et la magie de Noël  #blogging #lifestyle #Noël #marketing #moinsmaismieux #prozac  link
0	Le bond de la codéine et de la prégabaline parmi les médicaments les plus détournés via les ordonnances falsifiées!  Soyons addictovigilants en lisant le bulletin n12 link link
0	Mon père il a en eu marre que je tousse bc il entend pas la télé du coup il m'a fait prendre ma ventoline un dafalgant des gouttes pour le nez jsuis hs
0	La douleur ne passe pas avec l’ixprim je vous jure je vais prendre du xanax comme ça j’dors toute la journée et j’ai pas mal
0	@username @username     Tu veux un xanax frère ?
0	@username J'adore te faire rire mais gardes ta ventoline à proximité qd même
0	C’est moi ou l’OM ils jouent au foot depuis quelques matchs. Avant je regardais leur match avec une lame de rasoir et du prozac
1	Mm mes medocs a la codeine ca marche pas
0	Et une intraveineuse de PROZAC pour @username et sa famille!  #RCLFCSM link
0	@username @username Il a s’est étouffé la ventoline lui a pas suffit
0	@username @username @username @username @username @username D'accord ouin ouin, en attendant, moi je ne respire pas de la ventoline par le fion en me prenant pour un thug.
0	J’arrive pas à respirer, ma ventoline est en voix de disparition je vais mourir  
0	@username 3 ans et demi de Genesio pour enchaîner sur Garcia, je vais acheter une grande boîte de Xanax
0	Galileo #AHA19 Rivaroxaban pas dans le Tavi... mais on le savais déjà depuis novembre ⁦@username⁩ ⁦@username⁩ link
1	TW médicaments  Je viens de me rendre compte que cette semaine (enfin depuis Halloween), j'ai considérablement diminué ma prise de xanax, et que ça ne me manque pas (je ne tremble presque plus maintenant), il n'y a que les chutes de température à régler mais sinon tout va bien !!
0	Humour paysan: Le nouveau Viagra féminin link #BlaguesetHumour-HumoretJoke #paysan #barrière #electrifiée #mariage
